,contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
84,AMZN220225C02950000,2950.0,USD,90.0,9.169998,11.344795,1436.0,88.55,93.9,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804845 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,1153.0
85,AMZN220225C02955000,2955.0,USD,93.0,13.699997,17.276163,115.0,81.35,87.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804771 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,32.0
86,AMZN220225C02960000,2960.0,USD,88.06,12.059998,15.868418,222.0,76.35,82.35,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804209 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,30.0
87,AMZN220225C02965000,2965.0,USD,84.4,10.880005,14.798701,144.0,75.5,80.55,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804207 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,21.0
88,AMZN220225C02970000,2970.0,USD,79.85,13.439995,20.237907,269.0,67.0,72.8,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804717 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,62.0
89,AMZN220225C02975000,2975.0,USD,76.01,18.36,31.847353,184.0,66.35,70.2,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804338 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,102.0
90,AMZN220225C02980000,2980.0,USD,61.4,1.0,1.655629,220.0,64.15,68.2,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804826 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,95.0
91,AMZN220225C02985000,2985.0,USD,66.7,9.369995,16.343964,136.0,65.15,70.25,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804487 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,61.0
92,AMZN220225C02990000,2990.0,USD,53.65,3.6500015,7.300003,216.0,61.15,66.0,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804781 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,178.0
93,AMZN220225C02995000,2995.0,USD,59.47,10.970001,22.618559,227.0,52.0,56.5,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804631 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,189.0
94,AMZN220225C03000000,3000.0,USD,44.69,1.9099998,4.464703,1380.0,45.5,46.8,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804835 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,1759.0
95,AMZN220225C03005000,3005.0,USD,37.8,-3.2000008,-7.8048797,180.0,39.9,43.35,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804833 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,502.0
96,AMZN220225C03010000,3010.0,USD,39.95,2.7299995,7.3347645,249.0,36.95,39.7,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804806 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,769.0
97,AMZN220225C03015000,3015.0,USD,36.27,3.0699997,9.246986,175.0,33.55,35.65,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804782 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,582.0
98,AMZN220225C03020000,3020.0,USD,34.86,3.7399998,12.017994,301.0,33.3,36.65,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804775 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.0937590625,True,998.0
99,AMZN220225C03025000,3025.0,USD,30.45,3.9000015,14.689272,478.0,26.3,28.65,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804801 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,733.0
100,AMZN220225C03030000,3030.0,USD,25.88,0.12999916,0.5048511,605.0,26.85,29.15,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804783 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.1751181121826172,True,960.0
101,AMZN220225C03035000,3035.0,USD,21.74,-0.010000229,-0.045978066,201.0,19.3,21.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804811 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0000000000000003e-05,True,215.0
102,AMZN220225C03040000,3040.0,USD,18.0,-1.5699997,-8.022482,307.0,18.4,20.0,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804826 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.14862911926269531,True,645.0
103,AMZN220225C03045000,3045.0,USD,16.41,-1.1000004,-6.2821264,179.0,14.0,15.65,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804810 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.13541514007568362,True,424.0
104,AMZN220225C03050000,3050.0,USD,14.0,-2.0,-12.5,1299.0,12.4,13.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804892 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.14701170379638673,True,8217.0
105,AMZN220225C03055000,3055.0,USD,10.96,-2.67,-19.589142,181.0,11.0,12.0,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804860 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.1751181121826172,True,419.0
106,AMZN220225C03060000,3060.0,USD,9.11,-4.1500006,-31.297138,390.0,8.65,9.95,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804880 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.1810689804077148,False,775.0
107,AMZN220225C03065000,3065.0,USD,11.9,1.2299995,11.527643,176.0,7.95,8.9,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804762 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.19797554962158204,False,314.0
108,AMZN220225C03070000,3070.0,USD,6.87,-2.7799997,-28.808289,722.0,6.0,7.25,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804826 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.20087469055175777,False,745.0
109,AMZN220225C03075000,3075.0,USD,5.45,-2.3700004,-30.306908,318.0,5.0,5.85,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804888 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.20356021057128904,False,616.0
110,AMZN220225C03080000,3080.0,USD,4.75,-1.75,-26.923079,332.0,4.05,4.85,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804890 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.20954159606933592,False,959.0
111,AMZN220225C03085000,3085.0,USD,3.71,-2.69,-42.03125,172.0,3.4,3.95,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804846 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.2139055661010742,False,271.0
112,AMZN220225C03090000,3090.0,USD,3.45,-1.4999998,-30.303026,285.0,2.79,3.25,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804814 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.2192460888671875,False,875.0
113,AMZN220225C03095000,3095.0,USD,2.5,-1.52,-37.810944,184.0,2.2,2.59,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804879 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.2222367816162109,False,434.0
114,AMZN220225C03100000,3100.0,USD,2.2,-1.55,-41.333332,2474.0,1.85,2.16,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804889 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.22852333984375,False,9995.0
115,AMZN220225C03105000,3105.0,USD,1.78,-1.47,-45.23077,183.0,1.5,1.96,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804853 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.2401199035644531,False,271.0
116,AMZN220225C03110000,3110.0,USD,1.43,-1.5100001,-51.360546,471.0,1.22,1.62,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804890 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.245124736328125,False,449.0
117,AMZN220225C03115000,3115.0,USD,1.09,-0.90999997,-45.5,153.0,1.1,1.74,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804827 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.2666699310302735,False,333.0
118,AMZN220225C03120000,3120.0,USD,1.07,-0.9799999,-47.804874,319.0,1.35,1.8,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804782 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.28577374389648436,False,411.0
119,AMZN220225C03125000,3125.0,USD,0.76,-0.74,-49.333332,544.0,0.46,0.83,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804826 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.2546461254882813,False,576.0
120,AMZN220225C03130000,3130.0,USD,0.66,-0.69,-51.111107,207.0,0.49,0.82,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804815 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.26856200195312496,False,321.0
121,AMZN220225C03135000,3135.0,USD,0.77,-0.43000007,-35.83334,109.0,0.54,0.7,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804774 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.27466545654296876,False,83.0
122,AMZN220225C03140000,3140.0,USD,0.42,-0.58000004,-58.000004,251.0,0.29,0.57,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804890 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.2782054602050781,False,215.0
123,AMZN220225C03145000,3145.0,USD,0.52,-0.37,-41.573036,108.0,0.43,0.73,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804574 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.3048165222167969,False,86.0
124,AMZN220225C03150000,3150.0,USD,0.41,-0.42,-50.602406,1204.0,0.4,0.55,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804804 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.30322962402343745,False,2349.0
125,AMZN220225C03155000,3155.0,USD,0.51,-0.15000004,-22.727278,505.0,0.13,0.38,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804635 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.2981027221679687,False,475.0
126,AMZN220225C03160000,3160.0,USD,0.32,-0.26,-44.827587,298.0,0.11,0.33,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804775 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.3042061767578125,False,171.0
127,AMZN220225C03165000,3165.0,USD,0.21,-0.37,-63.793106,211.0,0.1,0.35,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804366 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.3193427441406249,False,19.0
128,AMZN220225C03170000,3170.0,USD,0.17,-0.33999997,-66.666664,279.0,0.09,0.3,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804854 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.3242255078124999,False,74.0
129,AMZN220225C03175000,3175.0,USD,0.19,-0.29,-60.416668,145.0,0.08,0.29,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645803462 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.33447931152343746,False,98.0
130,AMZN220225C03180000,3180.0,USD,0.17,-0.31,-64.58333,230.0,0.06,0.21,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804519 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.3315496533203125,False,24.0
131,AMZN220225C03185000,3185.0,USD,0.26,-0.09,-25.714287,194.0,0.05,0.15,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804052 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.3286199951171874,False,116.0
132,AMZN220225C03190000,3190.0,USD,0.12,-0.22999999,-65.71428,173.0,0.03,0.22,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804031 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.35645174804687496,False,64.0
133,AMZN220225C03195000,3195.0,USD,0.12,-0.18,-59.999996,147.0,0.05,0.2,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804112 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.3632876171875,False,18.0
134,AMZN220225C03200000,3200.0,USD,0.13,-0.23000002,-63.888893,2634.0,0.03,0.13,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804818 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.35547519531249994,False,466.0
135,AMZN220225C03205000,3205.0,USD,0.01,-0.26000002,-96.2963,184.0,0.03,0.1,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645802174 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.35547519531249994,False,5.0
136,AMZN220225C03210000,3210.0,USD,0.02,-0.23,-92.0,570.0,0.02,0.1,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645803826 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.36524072265625,False,4.0
137,AMZN220225C03215000,3215.0,USD,0.11,-0.13,-54.166668,246.0,0.02,0.2,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804113 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.40772076660156253,False,31.0
138,AMZN220225C03220000,3220.0,USD,0.09,-0.16999999,-65.38461,318.0,0.02,0.16,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804713 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.407232490234375,False,55.0
139,AMZN220225C03225000,3225.0,USD,0.07,-0.13,-65.0,1322.0,0.01,0.18,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804819 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.42383388671875,False,31.0
140,AMZN220225C03230000,3230.0,USD,0.04,-0.16999999,-80.95238,1287.0,0.01,0.17,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804087 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.43164630859375,False,30.0
141,AMZN220225C03235000,3235.0,USD,0.06,-0.120000005,-66.666664,145.0,0.01,0.1,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804124 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.41699801757812494,False,47.0
142,AMZN220225C03240000,3240.0,USD,0.04,-0.18,-81.818184,199.0,0.01,0.09,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804124 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.42188078125,False,34.0
143,AMZN220225C03245000,3245.0,USD,0.09,-0.09,-49.999996,135.0,0.01,0.17,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645803823 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.4633842724609375,False,4.0
144,AMZN220225C03250000,3250.0,USD,0.05,-0.08,-61.538464,1223.0,0.04,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804819 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.41602146484374997,False,80.0
145,AMZN220225C03255000,3255.0,USD,0.11,-0.07000001,-38.888893,153.0,0.01,0.13,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645801115 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.46973186523437505,False,19.0
146,AMZN220225C03260000,3260.0,USD,0.07,-0.089999996,-56.25,202.0,0.01,0.09,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804234 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.46191944335937507,False,18.0
147,AMZN220225C03265000,3265.0,USD,0.03,-0.16,-84.210526,111.0,0.01,0.15,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645801255 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.49805189453125004,False,3.0
148,AMZN220225C03270000,3270.0,USD,0.03,-0.120000005,-80.0,200.0,0.01,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645800895 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.454107021484375,False,9.0
149,AMZN220225C03275000,3275.0,USD,0.08,-0.04,-33.333336,208.0,0.02,0.1,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645803064 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.49609878906250005,False,7.0
150,AMZN220225C03280000,3280.0,USD,0.08,-0.020000003,-20.000004,237.0,0.03,0.1,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645802197 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.50586431640625,False,26.0
151,AMZN220225C03285000,3285.0,USD,0.08,-0.08,-50.0,162.0,0.0,0.16,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645800389 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.5039112109375,False,1.0
152,AMZN220225C03290000,3290.0,USD,0.07,-0.080000006,-53.333336,159.0,0.0,0.16,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645802197 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.5136767382812499,False,21.0
153,AMZN220225C03295000,3295.0,USD,0.15,0.0,0.0,207.0,0.0,0.15,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645735885 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.5195360546875,False,144.0
154,AMZN220225C03300000,3300.0,USD,0.03,-0.060000002,-66.66667,1920.0,0.03,0.04,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804680 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.500005,False,176.0
155,AMZN220225C03305000,3305.0,USD,0.16,0.12,300.0,161.0,0.01,0.15,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645735076 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.5419967675781252,False,1.0
156,AMZN220225C03310000,3310.0,USD,0.05,-0.029999997,-37.499996,348.0,0.0,0.13,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804827 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.5410202148437502,False,5.0
157,AMZN220225C03315000,3315.0,USD,0.22,0.0,0.0,89.0,0.0,0.15,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645718553 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.5566450585937501,False,7.0
158,AMZN220225C03320000,3320.0,USD,0.11,0.0,0.0,149.0,0.0,0.15,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645803837 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.5664105859375,False,1.0
159,AMZN220225C03325000,3325.0,USD,0.12,0.0,0.0,121.0,0.0,0.15,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645731266 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.57617611328125,False,34.0
160,AMZN220225C03330000,3330.0,USD,0.04,-0.1,-71.42857,261.0,0.0,0.14,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645801593 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.5810588769531251,False,1.0
161,AMZN220225C03335000,3335.0,USD,0.04,-0.04,-50.0,35.0,0.0,0.14,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645803837 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.5898478515625001,False,1.0
162,AMZN220225C03340000,3340.0,USD,0.12,0.0,0.0,93.0,0.01,0.07,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645717303 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.570316796875,False,1.0
163,AMZN220225C03345000,3345.0,USD,0.01,-0.049999997,-83.33333,153.0,0.0,0.09,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645802315 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.5839885351562499,False,14.0
164,AMZN220225C03350000,3350.0,USD,0.03,-0.11,-78.57143,1076.0,0.01,0.07,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645801525 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.585941640625,False,25.0
165,AMZN220225C03355000,3355.0,USD,0.04,-0.04,-50.0,429.0,0.0,0.14,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645804017 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.6269568554687501,False,13.0
166,AMZN220225C03360000,3360.0,USD,0.02,-0.08,-79.99999,186.0,0.0,0.13,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645800455 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.63086306640625,False,11.0
167,AMZN220225C03365000,3365.0,USD,0.05,-0.029999997,-37.499996,323.0,0.0,0.12,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645800899 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.6347692773437501,False,63.0
